Levy,Manufacturer_0,Manufacturer_1,Manufacturer_2,Manufacturer_3,Manufacturer_4,Manufacturer_5,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Prod. year,Category_0,Category_1,Category_2,Category_3,Leather interior_0,Leather interior_1,Fuel type_0,Fuel type_1,Fuel type_2,Engine volume,Mileage,Cylinders,Gear box type_0,Gear box type_1,Gear box type_2,Drive wheels_0,Drive wheels_1,Doors,Wheel_0,Wheel_1,Color_0,Color_1,Color_2,Color_3,Color_4,Airbags
0.3240353324035332,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8000000000000114,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09000000000000001,0.005854301136624022,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.27243142724314273,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6800000000000068,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09000000000000001,0.017843391250756256,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5600000000000023,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12,0.041078310793107926,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5454545454545454
0.38633193863319387,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8800000000000097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.08000000000000002,0.006741464280033925,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365
0.4142259414225941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8400000000000034,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1,0.01464159366387595,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.6885169688516969,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8800000000000097,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.005730681095081013,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8623895862389586,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6400000000000006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.013478820728988539,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18181818181818182
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7199999999999989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09000000000000001,0.008857510764763897,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454
0.42538354253835425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7600000000000051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.01803684442064755,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4142259414225941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8400000000000034,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.002259307093620936,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28000000000000114,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.23500000000000001,0.02516046536077861,0.7777777777777777,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365
0.506741050674105,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5200000000000102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.035098977548007386,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.36363636363636365
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.04000000000000625,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5200000000000102,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07500000000000001,0.017329912365842408,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5454545454545454
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06,0.006418486061423114,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.47605764760576474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6000000000000085,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.009897562246156899,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365
0.2715016271501627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7600000000000051,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.09000000000000001,0.01129653546810468,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273
0.35564853556485354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8000000000000114,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1,0.06849436052559185,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5200000000000102,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07500000000000001,0.020025676511640115,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454
0.35564853556485354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8000000000000114,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1,0.02552503536906744,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000000000000057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07500000000000001,0.018613609578127032,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.36363636363636365
0.500232450023245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,1.5404366547415474e-05,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2400000000000091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,0.015532736268643935,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3537889353788935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000085,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09000000000000001,0.024390247033407832,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454
0.3286843328684333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6400000000000006,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.024894226558950776,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.35999999999999943,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17500000000000002,0.01912708846304088,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18181818181818182
0.2612738261273826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000114,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06999999999999999,0.01170731857603576,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1600000000000108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11499999999999999,0.023748398427265522,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18181818181818182
0.4728033472803347,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8800000000000097,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.009653403036380364,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7272727272727273
0.29707112970711297,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7600000000000051,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.005417458975283565,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365
0.2589493258949326,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7199999999999989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.085,0.009242619928449285,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3393770339377034,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8400000000000034,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08000000000000002,0.02336290415441645,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.500697350069735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.960000000000008,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.00035044933895370204,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365
0.5806601580660158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8800000000000097,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.014331580787109215,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.480000000000004,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07500000000000001,0.029525035882546326,0.7777777777777777,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7272727272727273
0.4142259414225941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8400000000000034,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.01823363520329078,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365
0.3491399349139935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7199999999999989,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.014762517941273163,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7272727272727273
0.17759181775918176,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8000000000000114,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.010397947419505445,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6800000000000068,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.125,0.013093711565303152,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4081822408182241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5600000000000023,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09000000000000001,0.036148913497934976,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.298465829846583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6800000000000068,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.019445573741408696,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.36363636363636365
0.2710367271036727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6400000000000006,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08000000000000002,0.02038344292470384,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.36363636363636365
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5600000000000023,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.23500000000000001,0.029011556997632474,0.7777777777777777,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9090909090909092
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28000000000000114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.065,0.0012836972122846227,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.12598791259879125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7600000000000051,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07500000000000001,0.004917972389983619,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35999999999999943,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.065,0.0019512197626726266,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36363636363636365
0.4142259414225941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8400000000000034,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1,0.0646726655548993,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2400000000000091,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07500000000000001,0.019255458184269342,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8800000000000097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.135,0.0025673944245692454,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7272727272727273
0.3286843328684333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6400000000000006,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.010740309466021754,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04000000000000625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,0.014249039056359313,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18181818181818182
0.14318921431892143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8000000000000114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07500000000000001,0.018469322011466238,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4000000000000057,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17500000000000002,0.018613609578127032,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28000000000000114,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1,0.026315792851834767,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818182
0.4728033472803347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8800000000000097,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.004858023730169927,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5200000000000102,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07500000000000001,0.020025676511640115,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5454545454545454
0.29707112970711297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7600000000000051,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1,0.030203469859238746,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.35999999999999943,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17500000000000002,0.019255458184269342,0.7777777777777777,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454
0.35564853556485354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8000000000000114,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.008183569728314471,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365
0.3537889353788935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000085,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09000000000000001,0.019659822806139,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9090909090909092
0.4593212459321246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.480000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07500000000000001,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7272727272727273
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4399999999999977,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.12,0.014184854195745082,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6000000000000085,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09000000000000001,0.024236203367933678,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7272727272727273
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6400000000000006,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.022207961772523974,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8000000000000114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.125,0.007804879050690506,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273
0.400743840074384,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6400000000000006,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.125,0.015661105989872397,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6800000000000068,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06999999999999999,0.018228500414441642,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182
